id,loan_pred,loan_prob
68202,0,0.0044
68203,0,0.3056
68204,1,0.9968
68205,1,0.7527
68206,0,0.2845
68207,0,0.0099
68208,0,0.3141
68209,0,0.0019
68210,1,0.9877
68211,0,0.0152
68212,0,0.0127
68213,0,0.2264
68214,0,0.0096
68215,0,0.0185
68216,0,0.4103
68217,0,0.0024
68218,0,0.1309
68219,0,0.3268
68220,0,0.0249
68221,0,0.0222
68222,0,0.097
68223,0,0.0548
68224,0,0.063
68225,0,0.0019
68226,0,0.0051
68227,1,0.9086
68228,0,0.062
68229,0,0.0096
68230,0,0.0149
68231,0,0.0212
68232,0,0.0403
68233,0,0.0042
68234,0,0.0073
68235,0,0.105
68236,0,0.0291
68237,0,0.1502
68238,0,0.0016
68239,0,0.0382
68240,0,0.0287
68241,0,0.014
68242,0,0.0109
68243,0,0.049
68244,0,0.048
68245,0,0.0039
68246,0,0.0039
68247,0,0.0097
68248,0,0.0027
68249,0,0.0038
68250,0,0.0081
68251,0,0.0082
68252,0,0.0933
68253,0,0.0006
68254,0,0.0036
68255,0,0.0542
68256,0,0.0022
68257,0,0.0006
68258,1,0.8177
68259,0,0.0605
68260,0,0.0484
68261,0,0.0022
68262,0,0.0051
68263,0,0.0017
68264,0,0.0074
68265,1,0.9994
68266,0,0.0053
68267,0,0.0509
68268,0,0.0201
68269,0,0.0042
68270,0,0.0079
68271,0,0.0155
68272,0,0.0661
68273,0,0.0182
68274,0,0.0571
68275,1,0.599
68276,1,0.5057
68277,0,0.0021
68278,0,0.0044
68279,0,0.0707
68280,0,0.0309
68281,0,0.0565
68282,0,0.1006
68283,0,0.005
68284,0,0.0042
68285,0,0.1568
68286,0,0.0007
68287,0,0.0018
68288,0,0.0921
68289,0,0.0041
68290,0,0.0017
68291,0,0.0489
68292,0,0.0062
68293,0,0.0003
68294,0,0.0442
68295,1,0.9446
68296,1,0.9269
68297,0,0.0174
68298,0,0.0037
68299,0,0.0728
68300,0,0.0394
68301,0,0.0011
68302,0,0.1436
68303,0,0.0263
68304,0,0.0028
68305,0,0.0178
68306,0,0.0411
68307,0,1e-04
68308,0,0.0408
68309,0,0.0041
68310,0,0.4968
68311,0,0.0693
68312,0,0.0146
68313,0,0.0006
68314,0,0.0223
68315,1,0.9705
68316,0,0.1102
68317,0,0.0159
68318,0,0.0343
68319,0,0.0034
68320,0,0.002
68321,0,0.0072
68322,0,0.1679
68323,0,0.027
68324,0,0.0378
68325,0,0.0024
68326,0,0.008
68327,0,0.0426
68328,0,0.0274
68329,0,0.0123
68330,0,0.0198
68331,0,0.0507
68332,0,0.1147
68333,0,0.005
68334,0,0.0906
68335,0,0.2025
68336,1,0.8537
68337,0,0.0064
68338,0,0.0019
68339,1,0.967
68340,0,0.0066
68341,0,0.0111
68342,1,0.503
68343,0,0.0222
68344,0,0.0005
68345,1,0.7644
68346,0,0.0024
68347,0,0.0003
68348,0,0.1253
68349,0,0.0242
68350,1,0.882
68351,0,0.0288
68352,0,0.0
68353,0,0.0044
68354,1,0.9925
68355,0,0.0021
68356,0,0.0045
68357,1,0.9484
68358,0,0.0244
68359,0,0.0171
68360,0,0.4063
68361,0,0.0221
68362,0,0.1137
68363,0,0.0079
68364,0,0.0016
68365,0,0.0024
68366,0,0.0117
68367,0,0.0361
68368,0,0.0803
68369,1,0.9456
68370,1,0.9941
68371,0,0.318
68372,1,0.7958
68373,0,0.0996
68374,0,0.0423
68375,0,0.0046
68376,0,0.1846
68377,0,0.0826
68378,0,0.0068
68379,0,0.0091
68380,0,0.1132
68381,0,0.0135
68382,0,0.0177
68383,0,0.04
68384,0,0.0146
68385,0,0.0154
68386,0,0.0107
68387,0,0.0288
68388,0,0.0383
68389,0,0.145
68390,0,0.1098
68391,0,0.0101
68392,0,0.0093
68393,0,0.1013
68394,1,0.7845
68395,0,0.006
68396,0,0.1936
68397,0,0.012
68398,0,0.1317
68399,0,0.0033
68400,0,0.1138
68401,0,0.2023
68402,0,0.018
68403,0,0.1241
68404,1,0.9908
68405,0,0.0174
68406,0,0.0024
68407,1,0.9822
68408,1,0.5178
68409,0,0.0214
68410,0,0.0937
68411,0,0.0081
68412,0,0.0833
68413,0,0.027
68414,1,0.965
68415,1,0.534
68416,0,0.0515
68417,0,0.0565
68418,0,0.0333
68419,0,0.0502
68420,0,0.029
68421,1,0.8874
68422,0,0.0014
68423,0,0.01
68424,1,0.985
68425,0,0.0197
68426,0,0.0009
68427,0,0.0922
68428,0,0.1271
68429,0,0.0113
68430,0,0.0059
68431,0,0.0025
68432,0,0.0012
68433,0,0.005
68434,0,0.0069
68435,1,0.999
68436,0,0.0332
68437,0,0.0132
68438,0,0.0164
68439,0,0.0028
68440,0,0.001
68441,0,0.1562
68442,0,0.0179
68443,0,0.0317
68444,1,0.9936
68445,0,0.0145
68446,0,0.0205
68447,0,0.0032
68448,0,0.1948
68449,0,0.0031
68450,1,0.8865
68451,0,0.0149
68452,0,0.0043
68453,0,0.0086
68454,0,0.0714
68455,0,0.0338
68456,0,0.222
68457,0,0.0187
68458,0,0.0068
68459,0,0.017
68460,0,0.0223
68461,0,0.0079
68462,0,0.0026
68463,0,0.0118
68464,0,0.0145
68465,0,0.0236
68466,0,0.0071
68467,0,0.0205
68468,0,0.0097
68469,0,0.0311
68470,0,0.0019
68471,1,0.9079
68472,0,0.0032
68473,0,0.0627
68474,1,0.7306
68475,0,0.0151
68476,0,0.0012
68477,0,0.0105
68478,0,0.0021
68479,0,0.0081
68480,0,0.0732
68481,0,0.0102
68482,0,0.0722
68483,0,0.1312
68484,0,0.0098
68485,0,0.0077
68486,0,0.0314
68487,0,0.0003
68488,1,0.9955
68489,0,0.0683
68490,0,0.0104
68491,0,0.0539
68492,0,0.1039
68493,0,0.0168
68494,0,0.001
68495,0,0.0099
68496,0,0.0945
68497,0,0.0473
68498,0,0.0029
68499,0,0.0074
68500,0,0.0444
68501,0,0.0037
68502,0,0.0642
68503,0,0.0127
68504,0,0.0101
68505,0,0.0042
68506,0,0.0303
68507,0,0.0023
68508,0,0.0009
68509,0,0.1407
68510,0,0.0052
68511,0,0.0014
68512,0,0.1383
68513,0,0.0032
68514,1,0.8675
68515,0,0.0478
68516,0,0.0182
68517,0,0.0018
68518,1,0.9837
68519,0,0.0159
68520,0,0.008
68521,0,0.0052
68522,0,0.3313
68523,0,0.0036
68524,0,0.4515
68525,0,0.0011
68526,0,0.1826
68527,0,0.0773
68528,0,0.0353
68529,0,0.0092
68530,0,0.009
68531,0,0.0054
68532,0,0.0002
68533,1,0.9788
68534,0,0.0147
68535,0,0.4079
68536,0,0.0083
68537,0,0.0685
68538,0,0.0422
68539,0,0.0092
68540,0,0.0087
68541,0,0.0121
68542,0,0.0044
68543,0,0.0078
68544,0,0.0247
68545,0,0.0191
68546,0,0.0648
68547,1,0.9285
68548,0,0.0132
68549,0,0.0024
68550,1,0.9851
68551,1,0.8336
68552,0,0.0012
68553,0,0.1019
68554,0,0.4238
68555,0,0.0852
68556,0,0.1394
68557,0,0.0435
68558,1,0.901
68559,0,0.059
68560,1,0.9856
68561,0,0.0713
68562,1,0.5217
68563,1,0.8561
68564,0,0.0059
68565,0,0.0177
68566,0,0.0058
68567,0,0.0041
68568,0,0.0325
68569,0,0.0648
68570,0,0.0083
68571,1,0.9739
68572,0,0.0292
68573,0,0.0058
68574,0,0.0125
68575,0,0.0024
68576,0,0.0029
68577,0,0.0489
68578,0,0.0891
68579,0,0.0041
68580,0,0.0097
68581,0,0.0188
68582,0,0.1802
68583,1,0.9996
68584,0,0.0173
68585,1,0.9601
68586,0,0.1034
68587,0,0.0068
68588,0,0.0432
68589,0,0.0118
68590,1,0.9932
68591,0,0.0491
68592,1,0.9489
68593,0,0.0056
68594,0,0.0454
68595,0,0.0025
68596,0,0.0989
68597,0,0.2101
68598,0,0.0151
68599,0,0.0097
68600,0,0.0041
68601,0,0.0057
68602,0,0.0642
68603,0,0.1037
68604,1,0.5787
68605,0,0.1774
68606,0,0.0229
68607,0,0.0015
68608,0,0.0985
68609,0,0.0003
68610,0,0.0259
68611,0,0.0057
68612,1,0.9726
68613,0,0.1112
68614,0,0.044
68615,0,0.1431
68616,0,0.0009
68617,0,0.02
68618,0,0.015
68619,0,0.2124
68620,0,0.0121
68621,0,0.0581
68622,0,0.001
68623,0,0.0125
68624,0,0.0003
68625,0,0.4584
68626,0,0.0126
68627,0,0.0269
68628,0,0.0097
68629,0,0.0333
68630,1,0.9702
68631,0,0.0017
68632,0,0.096
68633,0,0.0044
68634,0,0.0004
68635,1,0.8887
68636,0,0.021
68637,0,0.0132
68638,0,0.0379
68639,1,0.9345
68640,0,0.0143
68641,1,0.8427
68642,0,0.0224
68643,0,0.0011
68644,0,0.0172
68645,1,0.9472
68646,0,0.0328
68647,0,0.0109
68648,0,0.0036
68649,0,0.0229
68650,1,0.9534
68651,0,0.0142
68652,0,0.0147
68653,1,0.8966
68654,0,0.0853
68655,0,0.0527
68656,0,0.0032
68657,0,0.0153
68658,1,0.9217
68659,0,0.0082
68660,0,0.0357
68661,0,0.0401
68662,0,0.0143
68663,0,0.0103
68664,0,0.0002
68665,0,0.0045
68666,0,0.028
68667,0,0.0244
68668,0,0.0009
68669,0,0.0795
68670,0,0.1056
68671,0,0.0134
68672,0,0.0337
68673,0,0.0148
68674,0,0.0105
68675,0,0.0071
68676,0,0.0024
68677,0,0.159
68678,0,0.0476
68679,0,0.0151
68680,0,0.0064
68681,0,0.0009
68682,0,0.0238
68683,0,0.1139
68684,0,0.0424
68685,0,0.0221
68686,0,0.0023
68687,0,0.0147
68688,0,0.0454
68689,0,1e-04
68690,0,0.0064
68691,0,0.0375
68692,0,0.0038
68693,0,0.0749
68694,0,0.0257
68695,0,0.0502
68696,1,0.9894
68697,0,0.0005
68698,0,0.0132
68699,0,0.4826
68700,1,0.9933
68701,0,0.0121
68702,0,0.013
68703,0,0.0307
68704,0,0.1117
68705,0,0.0124
68706,0,0.2568
68707,1,0.9429
68708,0,0.0065
68709,0,0.0011
68710,0,0.0564
68711,0,0.1957
68712,0,0.0206
68713,0,0.0637
68714,0,0.0686
68715,0,0.0005
68716,0,0.0034
68717,0,0.2014
68718,0,0.0344
68719,0,0.0677
68720,0,0.0647
68721,0,0.0467
68722,0,0.0048
68723,1,0.9968
68724,0,0.0216
68725,0,0.0067
68726,0,0.015
68727,0,0.016
68728,0,0.0037
68729,0,0.2078
68730,0,0.0011
68731,0,0.0195
68732,0,0.0469
68733,0,0.0089
68734,0,0.0026
68735,0,0.2374
68736,0,0.0243
68737,0,0.0072
68738,0,0.0114
68739,0,0.0059
68740,0,0.0405
68741,0,0.2775
68742,0,0.0064
68743,0,0.0129
68744,1,0.9938
68745,0,0.0112
68746,0,0.1518
68747,0,0.002
68748,1,0.9922
68749,0,0.0074
68750,0,0.0229
68751,0,0.0922
68752,0,0.0487
68753,0,0.0008
68754,0,0.1456
68755,0,0.0093
68756,0,0.0347
68757,0,0.0093
68758,0,0.168
68759,0,0.0275
68760,0,0.0049
68761,0,0.0471
68762,1,0.8879
68763,0,0.0
68764,1,0.9951
68765,0,0.1189
68766,0,0.0933
68767,0,0.0005
68768,0,0.0017
68769,0,0.0324
68770,0,0.0015
68771,0,0.0815
68772,0,0.0032
68773,0,0.0011
68774,0,0.0125
68775,1,0.9977
68776,0,0.0043
68777,0,0.0034
68778,0,0.0023
68779,1,0.9996
68780,0,0.1119
68781,0,0.0044
68782,0,0.1235
68783,0,0.1395
68784,0,0.0579
68785,0,0.0002
68786,0,0.0077
68787,0,0.027
68788,0,0.067
68789,0,0.0009
68790,0,0.0032
68791,0,0.0007
68792,0,0.0025
68793,0,0.031
68794,0,0.0125
68795,0,0.0011
68796,0,0.0827
68797,0,0.1375
68798,0,0.0256
68799,0,0.0281
68800,0,0.0048
68801,0,0.1421
68802,0,0.0039
68803,1,0.8406
68804,1,0.9471
68805,0,0.0166
68806,1,0.993
68807,0,0.0816
68808,0,0.0181
68809,0,0.0348
68810,0,0.0258
68811,1,0.9543
68812,0,0.0115
68813,0,0.0174
68814,0,0.0035
68815,0,0.0098
68816,0,0.0214
68817,0,0.1542
68818,0,0.0323
68819,0,0.0438
68820,0,0.0155
68821,0,0.0039
68822,0,0.0135
68823,0,0.0348
68824,1,0.7528
68825,1,0.9573
68826,0,0.0529
68827,0,0.0379
68828,0,0.0046
68829,1,0.9965
68830,0,0.0208
68831,0,0.0011
68832,0,0.0196
68833,1,0.9869
68834,0,0.0382
68835,0,0.0031
68836,0,0.0206
68837,1,0.5286
68838,0,0.0292
68839,0,0.0238
68840,0,0.0117
68841,0,0.0046
68842,0,0.0198
68843,1,0.5255
68844,0,0.0154
68845,1,0.9305
68846,1,0.9689
68847,0,0.0227
68848,0,0.1321
68849,0,0.0323
68850,0,0.0135
68851,0,0.0125
68852,0,0.0628
68853,0,0.011
68854,0,0.013
68855,1,0.9812
68856,0,0.0851
68857,0,0.003
68858,0,0.0069
68859,0,0.0246
68860,0,0.0073
68861,0,0.0002
68862,0,0.1681
68863,0,0.1335
68864,0,0.1358
68865,0,0.0439
68866,0,0.1101
68867,0,0.0072
68868,1,0.9802
68869,0,0.2975
68870,0,0.0019
68871,0,0.0206
68872,0,0.0039
68873,0,0.4239
68874,0,0.0343
68875,0,0.0098
68876,0,0.0175
68877,0,0.0035
68878,1,0.7411
68879,0,0.0031
68880,0,0.0032
68881,0,0.0148
68882,0,0.0125
68883,0,0.0097
68884,0,0.0091
68885,0,0.0045
68886,0,0.3019
68887,0,0.0412
68888,0,0.0106
68889,0,0.0234
68890,0,0.0801
68891,1,0.9817
68892,0,0.0583
68893,0,0.0058
68894,0,0.0215
68895,0,0.0003
68896,0,0.001
68897,1,0.6351
68898,0,0.0157
68899,1,0.9474
68900,1,0.9786
68901,0,0.0249
68902,0,0.0097
68903,0,0.0038
68904,0,0.0221
68905,0,0.0043
68906,0,0.0044
68907,0,0.0042
68908,0,0.0166
68909,0,0.0354
68910,0,0.0274
68911,1,0.8452
68912,0,1e-04
68913,0,0.003
68914,0,0.0366
68915,0,0.0052
68916,0,0.0031
68917,0,0.0972
68918,0,0.0026
68919,0,0.0014
68920,0,0.0059
68921,0,0.0418
68922,0,0.0017
68923,0,0.0065
68924,0,0.0516
68925,0,0.0281
68926,1,0.9683
68927,0,0.005
68928,1,0.9563
68929,0,0.0097
68930,1,0.9793
68931,0,0.3066
68932,0,0.0324
68933,0,0.0087
68934,0,0.0041
68935,0,0.0047
68936,0,0.0068
68937,0,0.0079
68938,0,0.2164
68939,0,0.0179
68940,0,0.0438
68941,0,0.0006
68942,0,0.0417
68943,0,0.0086
68944,0,0.2763
68945,0,0.1402
68946,0,0.0056
68947,0,0.007
68948,0,0.0253
68949,0,0.0021
68950,1,0.9927
68951,0,0.0013
68952,0,0.0291
68953,0,0.0032
68954,0,0.0057
68955,0,0.0075
68956,0,1e-04
68957,0,0.0268
68958,0,0.0371
68959,1,0.9929
68960,0,0.0673
68961,0,0.0077
68962,0,0.0079
68963,1,0.7022
68964,0,0.0059
68965,0,0.02
68966,0,0.0229
68967,0,0.0273
68968,0,0.1274
68969,0,0.0067
68970,0,0.0078
68971,0,0.0269
68972,0,0.0339
68973,0,0.0208
68974,0,0.0009
68975,0,0.0575
68976,0,0.0022
68977,0,0.0162
68978,0,0.1027
68979,0,0.268
68980,0,0.0002
68981,0,0.0028
68982,0,0.0031
68983,0,0.0033
68984,0,0.057
68985,1,0.529
68986,0,0.0247
68987,0,0.0236
68988,0,0.0005
68989,0,0.0046
68990,1,0.976
68991,1,0.9806
68992,0,0.0931
68993,0,0.0601
68994,0,0.0482
68995,0,0.0927
68996,1,0.8657
68997,0,0.0217
68998,0,0.0198
68999,0,0.1247
69000,0,0.0966
69001,1,0.9899
69002,0,0.0138
69003,0,0.0367
69004,0,0.0019
69005,0,0.0043
69006,0,0.0062
69007,0,0.0896
69008,0,0.0252
69009,0,0.0011
69010,1,0.5086
69011,0,0.0042
69012,0,0.0002
69013,0,0.3036
69014,1,0.9471
69015,0,0.0061
69016,0,0.0103
69017,1,0.9547
69018,0,0.0507
69019,0,0.1215
69020,0,0.001
69021,0,0.0012
69022,0,0.0656
69023,0,0.1477
69024,0,0.0067
69025,0,0.0025
69026,0,0.0016
69027,0,0.0257
69028,0,0.0472
69029,0,1e-04
69030,1,0.9341
69031,0,0.0083
69032,0,0.0628
69033,0,0.0481
69034,0,0.0079
69035,0,0.0277
69036,0,0.0039
69037,0,0.0035
69038,0,0.0436
69039,0,0.0298
69040,0,0.0469
69041,0,0.0039
69042,0,0.0048
69043,0,0.0511
69044,0,0.0
69045,0,0.0006
69046,0,0.008
69047,1,0.9499
69048,1,0.9918
69049,0,0.0072
69050,0,0.4322
69051,0,0.0031
69052,1,0.9589
69053,0,0.0042
69054,0,0.106
69055,0,0.0185
69056,0,0.0103
69057,0,0.0474
69058,0,0.0125
69059,1,0.9749
69060,0,0.0123
69061,0,0.0118
69062,0,0.0231
69063,0,0.0022
69064,0,0.0674
69065,0,0.0149
69066,0,0.0743
69067,1,0.7603
69068,0,0.0095
69069,0,0.0024
69070,0,0.0038
69071,0,0.1103
69072,1,0.9955
69073,0,0.0515
69074,0,0.0275
69075,0,0.0093
69076,0,0.0191
69077,1,0.9196
69078,0,0.0097
69079,0,0.0106
69080,0,0.0069
69081,0,0.0074
69082,0,0.0161
69083,0,0.0707
69084,0,0.022
69085,0,0.0199
69086,0,0.0095
69087,0,0.0236
69088,0,0.0328
69089,0,0.0147
69090,0,0.0006
69091,0,0.1306
69092,0,0.0033
69093,0,0.3919
69094,0,0.0876
69095,0,0.0432
69096,0,0.0086
69097,0,0.0123
69098,0,0.0745
69099,0,0.0061
69100,0,0.0546
69101,0,0.0499
69102,0,0.0044
69103,0,0.0117
69104,1,0.9976
69105,0,0.0147
69106,0,0.0236
69107,0,0.0484
69108,1,0.9452
69109,0,0.0028
69110,0,0.0076
69111,0,0.0064
69112,0,0.0129
69113,0,0.004
69114,0,0.0164
69115,0,0.0282
69116,0,0.0983
69117,0,0.001
69118,0,0.0031
69119,0,0.0025
69120,0,0.0031
69121,0,0.0467
69122,0,0.0118
69123,1,0.9999
69124,0,0.031
69125,0,0.005
69126,0,0.0182
69127,0,0.0575
69128,0,0.0038
69129,0,0.0307
69130,0,0.0172
69131,0,0.0128
69132,0,0.0191
69133,0,0.001
69134,0,0.0252
69135,0,0.0416
69136,0,0.0012
69137,0,0.0185
69138,0,0.0005
69139,0,0.0144
69140,0,0.0086
69141,0,0.1067
69142,1,0.5611
69143,1,0.9897
69144,0,0.0018
69145,0,0.3784
69146,0,0.156
69147,0,0.0585
69148,0,0.0029
69149,0,0.1133
69150,0,0.0957
69151,0,0.033
69152,0,0.0424
69153,0,0.0094
69154,0,0.018
69155,1,0.5157
69156,0,0.0522
69157,0,0.0214
69158,0,0.0164
69159,0,0.0017
69160,1,0.9585
69161,0,0.0128
69162,0,0.0403
69163,0,0.0552
69164,0,0.0009
69165,0,0.0552
69166,0,0.0101
69167,1,0.9835
69168,0,0.0084
69169,0,0.1297
69170,0,0.0216
69171,0,0.0606
69172,0,0.0053
69173,1,0.8873
69174,0,0.0003
69175,0,0.0421
69176,0,0.0994
69177,0,0.0556
69178,0,0.01
69179,0,0.1659
69180,1,0.6866
69181,0,0.0075
69182,0,0.0022
69183,0,0.3371
69184,0,0.0233
69185,0,0.0046
69186,0,0.0934
69187,0,0.0068
69188,0,0.0043
69189,0,0.0075
69190,0,0.346
69191,0,0.0525
69192,0,0.0034
69193,0,0.027
69194,1,0.9738
69195,0,0.007
69196,0,0.0254
69197,0,0.0256
69198,0,0.0073
69199,0,0.0043
69200,0,0.0787
69201,0,0.06
69202,0,0.0284
69203,0,0.0082
69204,0,0.0064
69205,0,0.0382
69206,0,0.0503
69207,0,0.0023
69208,0,0.0059
69209,0,0.0255
69210,0,0.0345
69211,0,0.0178
69212,0,0.0144
69213,0,0.0287
69214,0,0.0115
69215,0,0.0143
69216,0,0.0324
69217,0,0.0069
69218,0,0.0002
69219,0,0.0542
69220,0,0.0375
69221,0,0.0104
69222,0,0.1886
69223,1,0.9597
69224,0,0.0105
69225,0,0.0437
69226,0,0.0002
69227,0,0.0155
69228,0,0.0043
69229,0,0.3092
69230,1,0.9953
69231,0,0.027
69232,0,0.0224
69233,0,0.0107
69234,0,0.0004
69235,1,0.9588
69236,0,0.015
69237,1,0.9701
69238,0,0.0041
69239,1,0.7952
69240,1,0.9309
69241,0,0.0051
69242,1,0.9992
69243,0,0.0042
69244,0,0.0318
69245,0,0.0096
69246,0,0.0802
69247,0,0.0087
69248,1,0.9769
69249,0,0.02
69250,0,0.0036
69251,0,0.0015
69252,0,0.0118
69253,0,0.0063
69254,0,0.0196
69255,0,0.013
69256,0,0.0275
69257,0,0.0985
69258,0,0.0906
69259,0,0.1717
69260,0,0.0024
69261,0,0.3026
69262,0,0.1244
69263,0,0.0069
69264,0,0.0128
69265,0,0.017
69266,0,0.006
69267,0,0.0394
69268,0,0.0002
69269,0,0.0014
69270,0,0.0414
69271,0,0.1384
69272,0,0.1422
69273,0,0.0649
69274,0,0.0107
69275,1,0.9519
69276,0,0.0005
69277,0,0.0154
69278,1,0.9999
69279,0,0.0853
69280,0,0.0163
69281,1,0.82
69282,1,0.9976
69283,0,0.0222
69284,0,0.0024
69285,0,0.0309
69286,0,0.0006
69287,0,0.0018
69288,0,0.0014
69289,0,0.0045
69290,0,0.0135
69291,0,0.0027
69292,0,0.0166
69293,0,0.0265
69294,0,0.0188
69295,0,0.0048
69296,0,0.011
69297,0,0.0028
69298,0,0.0173
69299,0,0.0017
69300,0,0.1133
69301,0,0.0035
69302,1,0.9672
69303,0,0.1523
69304,0,0.0053
69305,0,0.0223
69306,0,0.181
69307,0,0.0857
69308,0,0.0053
69309,0,0.0711
69310,1,0.8903
69311,0,0.0119
69312,0,0.0064
69313,0,0.0954
69314,0,0.0031
69315,0,0.048
69316,0,0.0004
69317,0,0.0014
69318,0,0.0024
69319,0,0.0011
69320,0,0.0032
69321,0,0.009
69322,0,0.0108
69323,0,0.0126
69324,0,0.0275
69325,0,0.0779
69326,0,0.0322
69327,0,0.0002
69328,1,0.9826
69329,0,0.0176
69330,0,0.0239
69331,0,0.1321
69332,0,0.0185
69333,1,0.5446
69334,0,0.005
69335,0,0.0003
69336,0,0.088
69337,0,0.0427
69338,0,0.0003
69339,0,0.0046
69340,0,0.0156
69341,0,0.0083
69342,0,0.0287
69343,0,0.0014
69344,0,0.0278
69345,0,0.0183
69346,0,0.0105
69347,0,1e-04
69348,0,0.0136
69349,0,0.0383
69350,0,0.0983
69351,0,0.016
69352,0,0.0072
69353,0,0.016
69354,0,0.085
69355,0,0.0014
69356,0,0.0156
69357,0,0.0029
69358,0,0.0115
69359,0,0.0324
69360,0,0.0696
69361,0,0.1982
69362,0,0.146
69363,0,0.0265
69364,0,0.0379
69365,0,0.0047
69366,0,0.0365
69367,0,0.018
69368,0,0.4211
69369,0,0.0137
69370,0,0.0049
69371,0,0.0022
69372,0,0.1372
69373,0,0.0523
69374,0,0.0008
69375,0,0.0393
69376,0,0.0034
69377,1,0.971
69378,0,0.0561
69379,0,0.0097
69380,1,0.9641
69381,0,0.0145
69382,0,0.0077
69383,0,0.014
69384,0,0.0598
69385,0,0.0948
69386,0,0.0015
69387,1,0.9978
69388,0,0.2816
69389,0,0.0114
69390,0,0.0232
69391,0,0.0026
69392,0,0.1085
69393,0,0.0021
69394,0,0.0029
69395,0,0.0498
69396,0,0.0033
69397,0,0.2025
69398,0,0.1471
69399,1,0.9403
69400,0,0.0051
69401,0,0.0034
69402,0,1e-04
69403,0,0.0018
69404,1,0.7926
69405,0,0.0011
69406,0,0.0208
69407,0,0.1712
69408,0,0.0685
69409,0,0.0205
69410,0,0.0338
69411,0,0.0834
69412,0,0.0344
69413,0,0.0063
69414,0,0.0488
69415,0,0.1204
69416,0,0.0322
69417,0,0.029
69418,0,0.0047
69419,0,0.0807
69420,0,0.0294
69421,0,0.0018
69422,0,0.1284
69423,0,0.1265
69424,0,0.1368
69425,0,0.057
69426,0,0.028
69427,0,0.114
69428,1,0.5224
69429,0,0.1411
69430,0,0.0109
69431,0,0.0055
69432,0,0.0013
69433,0,0.022
69434,0,0.0171
69435,0,0.0203
69436,0,0.0119
69437,0,0.031
69438,0,0.0084
69439,0,0.0037
69440,0,0.0075
69441,0,0.0042
69442,0,0.0017
69443,1,0.9417
69444,0,0.0016
69445,0,0.0083
69446,0,0.0034
69447,0,0.0035
69448,0,0.0178
69449,0,0.0064
69450,0,0.022
69451,0,0.004
69452,0,0.2101
69453,0,0.0092
69454,0,0.0093
69455,0,0.0156
69456,0,0.0554
69457,0,0.0565
69458,0,0.0275
69459,0,0.0155
69460,0,0.0416
69461,1,0.904
69462,0,0.1654
69463,0,0.0005
69464,0,0.0484
69465,0,0.0175
69466,0,0.0944
69467,0,0.0066
69468,0,0.0197
69469,0,0.3406
69470,0,0.0576
69471,0,0.0048
69472,0,0.0067
69473,0,0.0091
69474,0,0.0152
69475,0,0.013
69476,0,0.0653
69477,0,0.0038
69478,0,0.0217
69479,0,0.0088
69480,0,0.1055
69481,0,0.0079
69482,0,0.0406
69483,0,1e-04
69484,0,0.009
69485,0,0.098
69486,0,0.003
69487,0,0.0018
69488,0,0.0132
69489,0,0.0071
69490,0,0.0236
69491,0,0.0246
69492,0,0.0125
69493,0,0.0811
69494,0,0.1159
69495,0,0.0646
69496,0,0.0188
69497,0,0.0658
69498,0,0.0206
69499,0,0.057
69500,0,0.1833
69501,0,0.0269
69502,0,0.0029
69503,0,0.0086
69504,0,0.04
69505,0,0.0391
69506,0,0.0031
69507,0,0.0101
69508,0,0.1223
69509,0,0.0009
69510,0,0.0112
69511,0,0.0128
69512,0,0.0178
69513,0,0.0165
69514,0,0.4008
69515,0,0.0057
69516,0,0.0906
69517,0,0.0333
69518,0,0.0033
69519,0,0.0162
69520,0,0.0189
69521,0,0.0816
69522,0,0.0181
69523,1,0.9639
69524,1,0.8458
69525,1,0.9982
69526,1,0.9785
69527,0,0.0157
69528,0,0.0013
69529,0,0.0057
69530,1,0.9512
69531,0,0.0199
69532,0,0.0121
69533,0,0.1278
69534,0,0.15
69535,0,0.0918
69536,0,0.0021
69537,0,0.1442
69538,0,0.0599
69539,0,0.0004
69540,0,0.0913
69541,0,0.0119
69542,0,0.0383
69543,0,0.0333
69544,0,0.3358
69545,1,0.9913
69546,0,0.0524
69547,0,0.1316
69548,0,0.0012
69549,0,0.0027
69550,0,0.0047
69551,0,0.0191
69552,0,0.0188
69553,0,0.0281
69554,0,0.3695
69555,0,0.0922
69556,0,0.0161
69557,0,0.0019
69558,0,0.006
69559,1,0.9723
69560,1,0.9625
69561,0,0.0246
69562,0,0.3559
69563,0,0.0174
69564,1,0.9726
69565,0,0.0147
69566,0,0.0118
69567,0,0.0235
69568,0,0.042
69569,0,0.0046
69570,0,0.0098
69571,0,0.0003
69572,0,0.0009
69573,1,0.9885
69574,0,0.0016
69575,0,0.0219
69576,0,0.1131
69577,1,0.962
69578,1,0.9928
69579,0,0.2878
69580,0,0.0747
69581,0,0.0048
69582,1,0.8602
69583,0,0.1482
69584,0,0.0242
69585,0,0.0196
69586,0,0.0634
69587,0,0.0053
69588,0,0.0095
69589,0,0.0989
69590,0,0.0036
69591,0,0.0009
69592,0,0.4909
69593,1,0.6323
69594,0,0.024
69595,0,0.0036
69596,0,0.0203
69597,1,0.9408
69598,0,0.0418
69599,0,0.029
69600,0,0.0013
69601,0,0.0208
69602,0,0.0298
69603,1,0.9439
69604,0,0.0231
69605,0,0.0328
69606,0,0.0002
69607,0,0.1537
69608,0,0.0286
69609,0,0.0904
69610,1,0.9958
69611,0,0.0043
69612,0,0.0218
